#{"t_start": 1676101158.716432, "env_id": null}
r,l,t
-5614923.6,23665,110.971942
-5671827.4,23665,218.668147
-4366258.8,23665,322.248957
-3989029.8,23665,428.41274
-2883843.6,23665,533.588352
-3088270.6,23665,640.093884
-3834836.6,23665,746.476369
-4240171.2,23665,851.161113
-4244734.0,23665,956.986608
-4466172.2,23665,1061.602504
-4724234.4,23665,1169.337104
-5028916.4,23665,1275.2667
-5304714.4,23665,1382.731231
-5291466.2,23665,1487.75813
-5242769.2,23665,1597.328014
-5226157.4,23665,1702.535822
-5310954.8,23665,1810.788208
-5363933.2,23665,1914.882523
-5307817.2,23665,2023.451106
-5263009.0,23665,2128.519842
-5183320.4,23665,2235.320621
-5158049.0,23665,2340.044099
-4977326.6,23665,2447.548656
-5052759.2,23665,2553.068164
-4994095.8,23665,2660.061186
-5024709.0,23665,2767.672177
-2560934.2,23665,2876.342118
-2691921.8,23665,2983.894942
-2578579.4,23665,3093.030356
-2574844.8,23665,3201.880002
-2612507.2,23665,3310.751949
-2604199.0,23665,3417.753438
-2533414.8,23665,3526.341989
-2517488.2,23665,3634.863484
-2514283.6,23665,3746.964017
-2475191.4,23665,3854.975614
-2534304.0,23665,3965.412749
-2522062.2,23665,4072.80061
-2524409.2,23665,4181.856923
-2465926.4,23665,4289.975358
-2516972.8,23665,4400.714083
-2509650.8,23665,4507.721588
-2486975.4,23665,4614.769137
-2486874.4,23665,4721.492439
-2446753.6,23665,4831.042786
-2437281.6,23665,4940.58609
-2431122.2,23665,5047.872673
-2419987.6,23665,5156.461094
-2425072.0,23665,5264.984435
-2335799.4,23665,5373.298718
-2341177.8,23665,5482.911365
-2292838.8,23665,5591.636055
-2292380.0,23665,5699.332268
-2347529.6,23665,5807.096315
-2258984.6,23665,5915.489433
-2255554.8,23665,6026.349752
-2346890.4,23665,6134.458077
-2408239.4,23665,6241.995673
-2340896.8,23665,6350.430279
-2321401.4,23665,6458.793994
-2334501.6,23665,6569.919261
-2289541.4,23665,6680.343979
-2201379.2,23665,6788.722087
-2279223.8,23665,6897.273104
-2252741.0,23665,7004.709404
-2231709.8,23665,7116.085008
-2183732.8,23665,7226.836777
-2167756.6,23665,7336.505808
-2213769.0,23665,7447.141598
-2160127.4,23665,7553.97047
-2150239.4,23665,7662.710152
-2153688.0,23665,7770.812821
-2136487.0,23665,7880.653898
-2181547.0,23665,7990.285591
-2179910.2,23665,8097.585332
-2172112.2,23665,8207.28964
-2198850.4,23665,8315.16384
-2144466.8,23665,8424.259801
-2150958.4,23665,8531.24235
-2149178.4,23665,8637.648514
-2133166.4,23665,8746.647193
-2195197.0,23665,8855.75278
-2179240.0,23665,8963.769926
-2187480.0,23665,9070.281337
-2137109.2,23665,9178.713049
-2193612.2,23665,9287.646163
-2167266.0,23665,9396.082404
-2162319.4,23665,9508.302172
-2160103.2,23665,9616.879567
-2168590.4,23665,9723.742425
-2131869.8,23665,9830.271151
-2149044.0,23665,9938.720821
-2123460.8,23665,10046.106613
-2129635.2,23665,10160.285826
-2150387.6,23665,10267.983158
-2067780.8,23665,10376.016379
-2108379.0,23665,10483.9929
-2139413.8,23665,10594.447141
-2159971.8,23665,10703.942932
-2150940.6,23665,10812.803542
-2130177.4,23665,10921.532223
-2174727.2,23665,11030.097337
-2149075.4,23665,11135.885326
-2140563.0,23665,11245.654223
-2155904.0,23665,11355.21566
-2149466.8,23665,11464.187419
-2134079.6,23665,11572.163806
-2169739.8,23665,11684.353598
-2157062.2,23665,11793.782667
-2159960.8,23665,11905.242859
-2186588.2,23665,12014.348743
-2253501.2,23665,12125.62467
-2194751.6,23665,12230.965678
-2162239.0,23665,12341.072513
-2140890.4,23665,12449.018592
-2177063.6,23665,12558.691555
-2208427.6,23665,12666.200626
-2184930.0,23665,12775.350507
-2178578.6,23665,12883.800511
-2179263.0,23665,12996.103621
-2181671.2,23665,13105.748586
-2196718.6,23665,13213.079395
-2186912.8,23665,13321.00949
-2235240.8,23665,13432.62936
-2232697.4,23665,13540.406251
-2164025.0,23665,13647.24837
-2183540.4,23665,13754.990471
-2191784.2,23665,13863.160968
-2210741.6,23665,13968.837798
-2211123.2,23665,14078.85258
-2182692.6,23665,14190.247325
-2273452.0,23665,14301.053386
-2230380.4,23665,14408.331964
-2202091.2,23665,14517.276803
-2183919.6,23665,14626.718508
-2164767.8,23665,14736.851027
-4190384.8,23665,14846.258323
-4103817.6,23665,14954.61651
-4175468.2,23665,15061.364976
-4127873.4,23665,15172.011431
-4142372.0,23665,15279.350326
-4136389.4,23665,15388.195482
-4148659.6,23665,15497.421972
-4147645.2,23665,15606.827334
-4078003.4,23665,15715.103937
-4045838.8,23665,15823.702074
-4143339.0,23665,15931.272264
-4122453.6,23665,16040.19279
-4088140.8,23665,16147.471807
-4073478.4,23665,16256.60005
-4165851.2,23665,16364.422434
-4114635.8,23665,16475.256896
-4124910.0,23665,16585.161357
-4145248.2,23665,16693.643534
-4248027.2,23665,16803.084928
-4110436.8,23665,16912.069771
-4126470.2,23665,17019.690959
-4169379.2,23665,17128.9019
-4144297.2,23665,17236.597738
-4076398.2,23665,17345.319466
-4094328.8,23665,17453.355872
-4079711.2,23665,17561.081816
-4101470.4,23665,17668.011309
-4172119.0,23665,17777.4617
-4129093.0,23665,17885.88679
-4154764.0,23665,17997.475297
-2574386.4,23665,18105.790435
-2569888.0,23665,18215.350795
-4140673.4,23665,18325.098008
-4147370.0,23665,18436.221929
-4090425.6,23665,18544.781122
-2731862.0,23665,18655.002074
-2400743.4,23665,18763.081089
-2297772.0,23665,18873.969071
-2350524.8,23665,18982.683213
-2363145.2,23665,19092.012516
-2532885.4,23665,19201.648977
-2330847.8,23665,19311.132642
-2375338.2,23665,19417.800919
-2387186.0,23665,19526.324596
-2388469.2,23665,19635.782733
-2360394.6,23665,19743.767659
-2349400.8,23665,19850.685351
-2345180.2,23665,19959.084568
-2315702.2,23665,20066.45306
-2311236.2,23665,20175.248605
-2287122.2,23665,20282.088897
-2266451.6,23665,20393.881145
-2278499.6,23665,20501.141935
-2309883.8,23665,20611.170117
-2285618.2,23665,20719.399698
-2305247.6,23665,20829.255013
-2285036.0,23665,20938.849374
-2300325.8,23665,21046.783101
-2255503.0,23665,21155.529248
-2288159.2,23665,21266.68873
-2276124.4,23665,21377.788661
-2268394.8,23665,21486.419482
-2256383.0,23665,21592.983198
-2256849.0,23665,21702.474196
-2254341.0,23665,21810.103162
-2217620.0,23665,21919.836126
-2208393.2,23665,22027.192484
-2200553.8,23665,22134.694031
-2206827.4,23665,22241.293414
-2212167.2,23665,22349.859249
-2208877.4,23665,22458.91503
-2213379.4,23665,22567.393059
-2215049.6,23665,22675.174046
-2219015.4,23665,22785.035824
-2227958.6,23665,22893.525806
-2240645.2,23665,23005.005421
-2191315.0,23665,23113.420298
-2218893.6,23665,23220.590713
-2182616.6,23665,23329.364122
-2187007.8,23665,23440.08178
-2170413.4,23665,23548.423784
-2163590.0,23665,23658.973058
-2163173.6,23665,23768.695262
-2190021.4,23665,23879.490974
-2138579.8,23665,23988.469421
-2179613.6,23665,24098.315125
-2167152.8,23665,24206.855282
-2166809.2,23665,24316.535986
-2156724.4,23665,24426.006257
-2171286.0,23665,24533.500332
-2166373.6,23665,24640.645738
-2154770.8,23665,24751.040151
-2141267.6,23665,24859.634917
-2142518.2,23665,24971.3823
-2145869.0,23665,25080.812439
-2140304.2,23665,25190.23222
-2141494.2,23665,25300.76099
-2119463.6,23665,25411.530187
-2124280.8,23665,25521.135218
-2122281.0,23665,25629.441925
-2122956.2,23665,25738.544872
-2129157.6,23665,25845.614465
-2127201.0,23665,25955.340498
-2143620.6,23665,26065.990736
-2140029.8,23665,26173.449189
-2130569.2,23665,26282.006701
-2145087.4,23665,26390.826904
-2131048.4,23665,26500.515497
-2139018.2,23665,26609.608205
-2121315.4,23665,26718.104793
-2118638.0,23665,26826.479992
-2130658.8,23665,26937.47263
-2115430.4,23665,27046.204784
-2123929.2,23665,27156.552173
-2128932.4,23665,27265.031935
-2126993.4,23665,27376.415711
-2130172.4,23665,27485.960301
-2128895.6,23665,27595.738732
-2082537.6,23665,27705.839773
-2121370.4,23665,27808.919382
-2116611.0,23665,27917.361781
-2120865.0,23665,28024.62296
-2078831.8,23665,28133.005591
-2108183.2,23665,28243.460212
-2116545.4,23665,28352.433913
-2131590.0,23665,28462.699024
-2090091.4,23665,28570.279999
-2083038.8,23665,28677.768855
-2088314.2,23665,28785.060135
-2075106.8,23665,28892.721678
-2090093.4,23665,29001.908897
-2088275.4,23665,29109.103209
-2072609.6,23665,29217.647964
-2089568.4,23665,29325.607332
-2088537.8,23665,29432.976496
-2086442.6,23665,29542.107077
-2061735.6,23665,29650.774283
-2085059.6,23665,29759.991917
-2074081.0,23665,29869.273834
-2072964.2,23665,29978.173406
-2094483.6,23665,30086.548305
-2104045.0,23665,30194.300925
-2062532.6,23665,30302.869589
-2076833.0,23665,30409.820477
-2082086.8,23665,30517.963145
-2074303.0,23665,30628.520308
-2065708.4,23665,30737.878691
-2068052.4,23665,30848.807783
-2067769.4,23665,30957.72368
-2029311.2,23665,31066.567799
-2077069.8,23665,31175.483013
-2079069.0,23665,31283.836592
-2063229.0,23665,31392.094443
-2046031.8,23665,31499.344024
-2046777.6,23665,31608.671524
-2034013.8,23665,31716.898405
-2068546.4,23665,31824.746837
-2082064.8,23665,31934.190951
-2058005.6,23665,32040.997341
-2058314.0,23665,32148.801112
-2040042.4,23665,32260.627471
-2028146.6,23665,32369.677374
-2062467.0,23665,32477.707932
-2033042.6,23665,32585.128797
-2053181.2,23665,32693.755332
-2028617.4,23665,32805.592302
-2023255.0,23665,32912.604182
-2059107.2,23665,33022.84398
-2054516.4,23665,33129.806245
-2026358.2,23665,33238.261415
-2036406.4,23665,33346.241973
-2018785.2,23665,33454.881294
-2054411.8,23665,33565.64512
-2036580.8,23665,33673.638289
-2019407.8,23665,33782.310406
-2037184.8,23665,33889.771459
-2056975.2,23665,33998.014803
-2033346.4,23665,34105.683628
-2091603.6,23665,34214.614204
-2143125.0,23665,34323.81972
-2070005.8,23665,34431.711891
-2023026.4,23665,34540.341436
-2022451.8,23665,34647.963087
-2048863.2,23665,34756.190063
-2041597.0,23665,34866.298664
-2019298.2,23665,34974.910973
-2025126.4,23665,35082.730324
-2036539.2,23665,35191.688988
-2034016.0,23665,35300.536465
-2025655.0,23665,35408.908748
-2017685.2,23665,35516.171561
-2021895.0,23665,35623.911018
-2040589.6,23665,35733.35686
-2036749.6,23665,35844.286447
-2023807.2,23665,35953.071877
-2030179.4,23665,36063.009719
-2037040.2,23665,36170.250124
-2030120.4,23665,36279.075821
-1938676.6,23665,36387.272032
-1978915.8,23665,36497.190507
-1979692.8,23665,36603.665898
-2000384.2,23665,36714.232286
-2003438.6,23665,36825.021243
-2013087.0,23665,36934.861193
-1995702.8,23665,37044.296552
-1987861.8,23665,37152.703266
-1999337.8,23665,37261.53264
-1988546.2,23665,37371.350549
-1984323.2,23665,37480.361553
-1981185.2,23665,37593.710537
-1984353.0,23665,37703.144293
-1979969.4,23665,37813.366555
-1979921.6,23665,37920.440187
-1997087.0,23665,38033.238449
-1987187.0,23665,38141.785441
-2033405.2,23665,38252.769508
-2037012.8,23665,38363.460159
-2034205.4,23665,38473.097341
-2029068.0,23665,38582.129567
-2028471.4,23665,38690.073559
-2025977.4,23665,38797.088076
-2015671.6,23665,38906.934183
-2011975.8,23665,39015.889953
-2012294.6,23665,39125.336401
-2008714.8,23665,39234.78958
-2019031.0,23665,39345.39789
-2012279.4,23665,39454.433846
-2011570.6,23665,39563.350299
-2008779.2,23665,39670.540557
-1996352.2,23665,39780.301226
-1996215.2,23665,39891.10134
-1993750.8,23665,40003.0376
-1995229.8,23665,40110.213575
-2003297.8,23665,40219.973205
-1989567.8,23665,40327.440071
-1979701.4,23665,40437.014154
-1990808.8,23665,40547.738291
-1993607.6,23665,40656.287027
-1993799.2,23665,40766.094217
-1982341.8,23665,40875.459519
-1987722.8,23665,40985.650348
-1984454.8,23665,41094.210691
-1984811.0,23665,41202.083627
-1986390.4,23665,41311.650415
-1984261.2,23665,41422.011232
-1989463.8,23665,41531.386913
-1970223.0,23665,41644.068392
-1975174.0,23665,41755.069312
-1975950.0,23665,41864.033995
-1981446.2,23665,41975.187497
-1992774.0,23665,42086.493946
-1983100.2,23665,42194.784288
-1977318.2,23665,42302.985976
-1976430.4,23665,42412.224087
-1974462.6,23665,42520.729177
-1971608.6,23665,42629.725758
-1970396.0,23665,42738.549069
-1976416.0,23665,42846.898416
-1981721.2,23665,42955.603143
-1976635.8,23665,43063.169264
-1973054.6,23665,43172.257102
-1973891.6,23665,43282.82352
-1976517.6,23665,43390.499849
-1979388.4,23665,43499.222367
-1980286.4,23665,43608.112641
-1981734.2,23665,43718.971904
-1978874.6,23665,43827.412234
-1978772.6,23665,43936.376533
-1973918.0,23665,44045.539496
-1978067.2,23665,44154.933965
-1977885.6,23665,44262.217234
-1971984.6,23665,44372.42477
-1968217.8,23665,44482.489125
-1968666.4,23665,44592.584441
-1966122.4,23665,44701.500605
-1970981.0,23665,44811.560107
-1971613.0,23665,44920.721047
-1970256.0,23665,45030.753239
-1965272.8,23665,45140.354976
-1969049.4,23665,45249.613369
-1974783.4,23665,45356.502999
-1974719.8,23665,45466.865096
-1965840.0,23665,45576.495586
-1960250.0,23665,45689.288507
-1960490.8,23665,45800.108818
-1955242.8,23665,45909.623457
-1951800.8,23665,46020.475843
-1953369.2,23665,46131.440037
-1952434.2,23665,46240.596196
-1949464.8,23665,46354.008724
-1951570.8,23665,46463.708338
-1952020.8,23665,46572.505327
-1949983.2,23665,46685.167204
-1951423.2,23665,46795.680774
-1948031.2,23665,46905.222215
-1947923.2,23665,47015.716984
-1948127.8,23665,47125.588296
-1946177.4,23665,47235.624768
-1958458.6,23665,47343.805584
-1964186.0,23665,47453.690324
-1966124.8,23665,47562.564029
-1955943.6,23665,47671.508909
-1962926.4,23665,47782.676612
-1966189.4,23665,47892.128896
-1969284.8,23665,48000.690056
-1967555.0,23665,48109.006722
-1966226.2,23665,48217.610322
-1954887.4,23665,48325.321378
-1950428.4,23665,48433.766102
-1950117.0,23665,48541.967462
-1953286.2,23665,48650.195834
-1954908.6,23665,48760.357045
-1954908.6,23665,48871.380821
-1952004.4,23665,48984.018751
-1952293.6,23665,49094.848791
-1954970.0,23665,49205.617677
-1956169.2,23665,49314.361575
-1953608.6,23665,49424.772413
-1952891.6,23665,49532.846669
-1953723.0,23665,49642.442361
-1957471.4,23665,49752.65913
-1951771.8,23665,49861.946975
-1958924.6,23665,49970.633014
-1952105.0,23665,50079.995391
-1956032.2,23665,50188.31869
-1954559.8,23665,50297.113359
-1956858.0,23665,50406.685299
-1955553.6,23665,50515.906392
-1964953.4,23665,50626.512564
-1956398.0,23665,50736.509705
-1962237.4,23665,50844.429513
-1953931.2,23665,50953.048331
-1959634.0,23665,51064.561731
-1960287.4,23665,51173.264654
-1999570.6,23665,51283.549647
-1834616.4,23665,51391.049511
-1875662.0,23665,51501.099177
-1863884.8,23665,51610.353288
-1837314.2,23665,51719.595863
-1826064.6,23665,51829.157811
